image_url,x,y,width,height,intersection
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201708-003.png,1736,344,41,45,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201708-003.png,1136,344,43,45,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201709-005.png,1150,935,45,52,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201709-005.png,1750,936,43,52,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201709-005.png,1747,334,45,49,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201709-005.png,1150,331,45,52,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201710-005.png,1151,927,41,50,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201710-005.png,1748,933,41,47,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201710-005.png,1748,325,43,45,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201710-005.png,1150,320,45,49,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201711-005.png,1148,936,45,45,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201711-005.png,1746,933,49,47,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201711-005.png,1744,333,43,43,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201711-005.png,1148,335,43,45,Ketner_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201712-005.png,1112,968,43,47,Ketner_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201712-005.png,1707,970,45,49,State_Broadway
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201712-005.png,1708,370,43,39,State_A
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201712-005.png,1110,363,41,45,Ketner_A
