,neighborhood,date,type,x,y
11069,east_village,2016-09-01,Individual,6285064.815607136,1839386.761929132
11070,east_village,2016-09-01,Individual,6285072.282021879,1839384.0399739563
11071,east_village,2016-09-01,Individual,6285068.132972728,1839384.9973252025
11072,east_village,2016-09-01,Individual,6285060.875054816,1839385.2071865187
11073,east_village,2016-09-01,Individual,6285067.2166862,1839382.2475574657
11074,east_village,2016-09-01,Individual,6285066.078926743,1839387.2898324935
11075,east_village,2016-09-01,Individual,6285059.283250692,1839387.6559094936
11076,east_village,2016-09-01,Individual,6285066.2564137,1839383.437790379
11077,east_village,2016-09-01,Individual,6285068.5878949575,1839387.4706790645
11078,east_village,2016-09-01,Individual,6285062.6604833435,1839379.2044241566
11079,east_village,2016-09-01,Individual,6285064.404497716,1839381.9483210274
11080,east_village,2016-09-01,Individual,6285066.497265596,1839383.4444061653
11081,east_village,2016-09-01,Individual,6285062.36806839,1839384.2261948127
11082,east_village,2016-09-01,Individual,6285065.928077985,1839389.0000431747
11083,east_village,2016-09-01,Individual,6285068.640043001,1839386.6943142235
11084,east_village,2016-09-01,Individual,6285169.065922719,1839383.7506737509
11085,east_village,2016-09-01,Individual,6285168.572941553,1839382.947684255
11086,east_village,2016-09-01,Individual,6285169.114784331,1839381.8973479213
11087,east_village,2016-09-01,Individual,6285169.186242901,1839379.667954569
11088,east_village,2016-09-01,Individual,6285168.369853642,1839380.972598727
11089,east_village,2016-09-01,Individual,6285170.066510492,1839376.2745028818
11090,east_village,2016-09-01,Individual,6285175.642268325,1839385.9965436389
11091,east_village,2016-09-01,Individual,6285065.107393734,1839241.7031489029
11092,east_village,2016-09-01,Individual,6285066.287407007,1839240.4473775863
11093,east_village,2016-09-01,Individual,6285153.61183229,1839228.3547708245
11094,east_village,2016-09-01,Individual,6285150.572234607,1839224.5876547557
11095,east_village,2016-09-01,Individual,6285150.494022049,1839226.9823005067
11096,east_village,2016-09-01,Individual,6285327.206957627,1839356.3681007125
11097,east_village,2016-09-01,Individual,6285323.472706116,1839348.0058972072
11098,east_village,2016-09-01,Individual,6285332.669550387,1839223.5958235813
11099,east_village,2016-09-01,Individual,6285334.940637222,1839223.373310395
11100,east_village,2016-09-01,Individual,6285053.896034697,1838914.565572365
11101,east_village,2016-09-01,Individual,6285042.45495627,1838910.66310164
11102,east_village,2016-09-01,Individual,6285047.331103817,1838913.5024909142
11103,east_village,2016-09-01,Individual,6285047.831832392,1838915.5086515618
11104,east_village,2016-09-01,Individual,6285052.475363806,1838910.68543382
11105,east_village,2016-09-01,Individual,6285046.851954482,1838915.4303652446
11106,east_village,2016-09-01,Individual,6285049.197012863,1838920.1833256832
11107,east_village,2016-09-01,Individual,6285047.759938734,1838914.463522991
11108,east_village,2016-09-01,Individual,6285051.930463545,1838911.3454626955
11109,east_village,2016-09-01,Individual,6285051.152132412,1838913.0839807994
11110,east_village,2016-09-01,Individual,6285044.90155221,1838919.0751840402
11111,east_village,2016-09-01,Individual,6285143.318555207,1838999.7276206918
11112,east_village,2016-09-01,Individual,6285139.8596781455,1839002.3185351007
11113,east_village,2016-09-01,Individual,6285137.78088172,1838996.4695762752
11114,east_village,2016-09-01,Individual,6285141.895118432,1838998.4840612286
11115,east_village,2016-09-01,Individual,6285141.24752289,1838995.0992183683
11116,east_village,2016-09-01,Individual,6285140.772520368,1838994.5965611935
11117,east_village,2016-09-01,Individual,6285136.583426364,1838998.3707527297
11118,east_village,2016-09-01,Individual,6285136.5841499,1838996.0837390355
11119,east_village,2016-09-01,Individual,6285138.01448648,1838997.9198015137
11120,east_village,2016-09-01,Individual,6285137.957691548,1838999.3499170814
11121,east_village,2016-09-01,Individual,6285143.997247063,1839001.082474251
11122,east_village,2016-09-01,Individual,6285142.922129485,1838999.9534157736
11123,east_village,2016-09-01,Individual,6285137.763063542,1838998.4421976574
11124,east_village,2016-09-01,Individual,6285139.149310109,1839002.9467683313
11125,east_village,2016-09-01,Individual,6285138.390890012,1839000.468437832
11126,east_village,2016-09-01,Individual,6285138.396300099,1838998.2481652822
11127,east_village,2016-09-01,Individual,6285138.736399977,1838997.4924818522
11128,east_village,2016-09-01,Individual,6285139.767276667,1839004.3847178917
11129,east_village,2016-09-01,Individual,6285142.170200217,1839002.2582000133
11130,east_village,2016-09-01,Individual,6285135.10669148,1839001.5320255829
11131,east_village,2016-09-01,Individual,6285141.562866641,1838996.3234342702
11132,east_village,2016-09-01,Individual,6285189.8350501275,1838881.7621935299
11133,east_village,2016-09-01,Individual,6285188.598234081,1838885.3236312477
11134,east_village,2016-09-01,Individual,6285191.11559346,1838884.2107697146
11135,east_village,2016-09-01,Individual,6285189.73313738,1838882.692746513
11136,east_village,2016-09-01,Individual,6285140.033377442,1838836.785012305
11137,east_village,2016-09-01,Individual,6285133.706198346,1838841.483166649
11138,east_village,2016-09-01,Individual,6285131.676147432,1838839.453937024
11139,east_village,2016-09-01,Individual,6285133.245956044,1838840.2399920423
11140,east_village,2016-09-01,Individual,6285334.3882395895,1838899.9319108278
11141,east_village,2016-09-01,Individual,6285335.352616785,1838899.3695278023
11142,east_village,2016-09-01,Individual,6285338.9246912375,1838898.1495545446
11143,east_village,2016-09-01,Individual,6285333.224126998,1838907.1680590324
11144,east_village,2016-09-01,Individual,6285338.208558444,1838900.7420751902
11145,east_village,2016-09-01,Individual,6285333.189222644,1838911.0708625284
11146,east_village,2016-09-01,Individual,6285335.167163206,1838903.8123045438
11147,east_village,2016-09-01,Individual,6285338.693186889,1838909.3478362868
11148,east_village,2016-09-01,Individual,6285333.967109052,1838901.2556136462
11149,east_village,2016-09-01,Individual,6285335.428230853,1838905.6594262577
11150,east_village,2016-09-01,Individual,6285333.4106142465,1838904.2051065462
11151,east_village,2016-09-01,Individual,6285341.754523933,1838907.70289606
11152,east_village,2016-09-01,Individual,6285337.694358452,1838899.6429724079
11153,east_village,2016-09-01,Individual,6285330.596096097,1838901.0663723035
11154,east_village,2016-09-01,Individual,6285337.014602368,1838906.6139943865
11155,east_village,2016-09-01,Individual,6285336.7043450335,1838906.215938145
11156,east_village,2016-09-01,Individual,6285333.646122064,1838904.426190262
11157,east_village,2016-09-01,Individual,6285336.441457632,1838901.450065562
11158,east_village,2016-09-01,Individual,6285334.239080159,1838908.080888325
11159,east_village,2016-09-01,Individual,6285344.318699389,1838899.35005557
11160,east_village,2016-09-01,Individual,6285337.480460371,1838909.2453003593
11161,east_village,2016-09-01,Individual,6285331.030972279,1838904.9415983835
11162,east_village,2016-09-01,Individual,6285332.6380381035,1838900.0154646302
11163,east_village,2016-09-01,Individual,6285338.735639588,1838900.1555001778
11164,east_village,2016-09-01,Individual,6285331.165669296,1838905.3826468636
11165,east_village,2016-09-01,Individual,6285334.862362706,1838901.2731148358
11166,east_village,2016-09-01,Individual,6285334.064063787,1838908.9761695801
11167,east_village,2016-09-01,Individual,6285338.571396831,1838906.0675861228
11168,east_village,2016-09-01,Individual,6285331.61508098,1838905.5441704227
11169,east_village,2016-09-01,Individual,6285332.848988192,1838903.3051476714
11170,east_village,2016-09-01,Individual,6285338.301956757,1838904.683849939
11171,east_village,2016-09-01,Individual,6285333.125164621,1838905.3994668706
11172,east_village,2016-09-01,Individual,6285335.567698247,1838902.717712685
11173,east_village,2016-09-01,Individual,6285334.3078830615,1838904.6509311204
11174,east_village,2016-09-01,Individual,6285333.953652435,1838904.2955835673
11175,east_village,2016-09-01,Individual,6285337.758255246,1838903.2978079019
11176,east_village,2016-09-01,Individual,6285335.725705899,1838904.2138872137
11177,east_village,2016-09-01,Individual,6285336.086906812,1838905.286920361
11178,east_village,2016-09-01,Individual,6285336.634895502,1838903.5233896086
11179,east_village,2016-09-01,Individual,6285336.88474922,1838909.9562473665
11180,east_village,2016-09-01,Individual,6285333.222096356,1838905.7842244266
11181,east_village,2016-09-01,Individual,6285335.149012412,1838904.1906549803
11182,east_village,2016-09-01,Individual,6285335.710701107,1838904.6424744683
11183,east_village,2016-09-01,Individual,6285337.175532471,1838902.0975775262
11184,east_village,2016-09-01,Individual,6285331.234128514,1838900.470813395
11185,east_village,2016-09-01,Individual,6285332.880665952,1838901.7100947544
11186,east_village,2016-09-01,Individual,6285331.133288804,1838902.5597676577
11187,east_village,2016-09-01,Individual,6285338.740195372,1838908.4721544515
11188,east_village,2016-09-01,Individual,6285338.271060119,1838901.5306661804
11189,east_village,2016-09-01,Individual,6285333.786428228,1838903.4374864697
11190,east_village,2016-09-01,Individual,6285336.096638888,1838910.6226725471
11191,east_village,2016-09-01,Individual,6285333.8392143585,1838903.0998012153
11192,east_village,2016-09-01,Individual,6285336.700141836,1838900.2270773405
11193,east_village,2016-09-01,Individual,6285338.026238971,1838905.1973004518
11194,east_village,2016-09-01,Individual,6285124.58969057,1838579.5402745097
11195,east_village,2016-09-01,Individual,6285125.531087354,1838583.0125523265
11196,east_village,2016-09-01,Individual,6285124.233264941,1838581.8775509696
11197,east_village,2016-09-01,Individual,6285121.141475515,1838585.261861659
11198,east_village,2016-09-01,Individual,6285121.615479461,1838575.3843094604
11199,east_village,2016-09-01,Individual,6285132.06937306,1838581.4470335953
11200,east_village,2016-09-01,Individual,6285120.154334121,1838587.4898836142
11201,east_village,2016-09-01,Individual,6285121.6494048005,1838582.604015063
11202,east_village,2016-09-01,Individual,6285125.949854536,1838576.8357904842
11203,east_village,2016-09-01,Individual,6285123.031910561,1838584.4410219733
11204,east_village,2016-09-01,Individual,6285124.980462674,1838584.1504592882
11205,east_village,2016-09-01,Individual,6285124.959163223,1838582.583760319
11206,east_village,2016-09-01,Individual,6285120.753550359,1838577.1026885246
11207,east_village,2016-09-01,Individual,6285125.689023097,1838577.4317814533
11208,east_village,2016-09-01,Individual,6285123.960039874,1838580.1158737238
11209,east_village,2016-09-01,Individual,6285120.766044661,1838579.0966591316
11210,east_village,2016-09-01,Individual,6285130.282384977,1838581.4829451856
11211,east_village,2016-09-01,Individual,6285123.312472335,1838580.7762498916
11212,east_village,2016-09-01,Individual,6285124.093783785,1838582.3171791094
11213,east_village,2016-09-01,Individual,6285123.952179183,1838586.7356558165
11214,east_village,2016-09-01,Individual,6285122.110809508,1838585.74895081
11215,east_village,2016-09-01,Individual,6285122.93965021,1838586.0592533913
11216,east_village,2016-09-01,Individual,6285125.698762362,1838576.6361683498
11217,east_village,2016-09-01,Individual,6285120.521395253,1838578.7246450605
11218,east_village,2016-09-01,Individual,6285124.833549271,1838583.8298416433
11219,east_village,2016-09-01,Individual,6285125.810685065,1838583.877344189
11220,east_village,2016-09-01,Individual,6285125.097851185,1838585.6640264026
11221,east_village,2016-09-01,Individual,6285125.569569539,1838585.4112847445
11222,east_village,2016-09-01,Individual,6285125.401226086,1838582.8776850235
11223,east_village,2016-09-01,Individual,6285117.112716951,1838336.7003925638
11224,east_village,2016-09-01,Individual,6285118.976772481,1838333.7812586806
11225,east_village,2016-09-01,Individual,6285115.307495851,1838334.5746675348
11226,east_village,2016-09-01,Individual,6285117.577631097,1838339.137301959
11227,east_village,2016-09-01,Individual,6285113.303995076,1838334.1009015806
11228,east_village,2016-09-01,Individual,6285117.196272177,1838331.6370222496
11229,east_village,2016-09-01,Individual,6285111.528288166,1838332.1601730431
11230,east_village,2016-09-01,Individual,6285116.9583426155,1838336.7205465697
11231,east_village,2016-09-01,Individual,6285121.647506548,1838337.3021264211
11232,east_village,2016-09-01,Individual,6285116.545239053,1838335.5062256958
11233,east_village,2016-09-01,Individual,6285118.756071851,1838337.4414968053
11234,east_village,2016-09-01,Individual,6285110.947155804,1838335.2387322723
11235,east_village,2016-09-01,Individual,6285118.996851824,1838334.1448997962
11236,east_village,2016-09-01,Individual,6285115.285387897,1838332.1192641922
11237,east_village,2016-09-01,Individual,6285115.765528845,1838334.5075602462
11238,east_village,2016-09-01,Individual,6285114.619619856,1838335.1965822754
11239,east_village,2016-09-01,Individual,6285114.045646049,1838337.6507995457
11240,east_village,2016-09-01,Individual,6285111.148311695,1838336.9309572235
11241,east_village,2016-09-01,Individual,6285118.274243615,1838333.8325730825
11242,east_village,2016-09-01,Individual,6285117.037823304,1838334.3471765749
11243,east_village,2016-09-01,Individual,6285119.225546543,1838334.8737332264
11244,east_village,2016-09-01,Individual,6285117.212594916,1838331.8879246924
11245,east_village,2016-09-01,Individual,6285115.14594153,1838331.4830231185
11246,east_village,2016-09-01,Individual,6285117.48646053,1838338.1707594122
11247,east_village,2016-09-01,Individual,6285116.721883946,1838337.8404188256
